fips,year,pop_county
29189,2002,1014359
29189,2003,1011678
29189,2004,1007813
29189,2005,1004109
29189,2006,1002050
29189,2007,999389
29189,2008,998331
29189,2009,998618
29189,2010,998843
29189,2011,999961
29189,2012,1000742
29189,2013,1000471
29189,2014,1000588
29189,2015,1001213
29189,2016,998025
29189,2017,996648
29189,2018,996945
29195,1990,23499
29195,1991,23292
29195,1992,23099
29195,1993,23100
29195,1994,23232
29195,1995,23502
29195,1996,23628
29195,1997,23561
29195,1998,23494
29195,1999,23743
29195,2000,23747
29195,2001,23399
29195,2002,22960
29195,2003,22896
29195,2004,23058
29195,2005,23053
29195,2006,23008
29195,2007,23029
29195,2008,22967
29195,2009,23221
29195,2010,23420
29195,2011,23402
29195,2012,23542
29195,2013,23356
29195,2014,23398
29195,2015,23212
29195,2016,23080
29195,2017,22924
29195,2018,22895
29197,1990,4242
29197,1991,4192
29197,1992,4174
29197,1993,4191
29197,1994,4192
29197,1995,4272
29197,1996,4227
29197,1997,4226
29197,1998,4252
29197,1999,4178
29197,2000,4178
29197,2001,4184
29197,2002,4245
29197,2003,4264
29197,2004,4313
29197,2005,4280
29197,2006,4267
29197,2007,4313
29197,2008,4383
29197,2009,4414
29197,2010,4441
29197,2011,4389
29197,2012,4387
29197,2013,4371
29197,2014,4393
29197,2015,4502
29197,2016,4501
29197,2017,4514
29197,2018,4599
29199,1990,4821
29199,1991,4778
29199,1992,4784
29199,1993,4813
29199,1994,4843
29199,1995,4846
29199,1996,4874
29199,1997,4913
29199,1998,4878
29199,1999,4974
29199,2000,4976
29199,2001,4956
29199,2002,4877
29199,2003,4879
29199,2004,4838
29199,2005,4793
29199,2006,4823
29199,2007,4830
29199,2008,4818
29199,2009,4842
29199,2010,4840
29199,2011,4834
29199,2012,4865
29199,2013,4892
29199,2014,4840
29199,2015,4820
29199,2016,4902
29199,2017,4963
29199,2018,4966
29201,1990,39424
29201,1991,39248
29201,1992,39501
29201,1993,39856
29201,1994,39902
29201,1995,40175
29201,1996,40109
29201,1997,40276
29201,1998,40204
29201,1999,40464
29201,2000,40371
29201,2001,40206
29201,2002,39885
29201,2003,39850
29201,2004,39704
29201,2005,39719
29201,2006,39626
29201,2007,39509
29201,2008,39293
29201,2009,39185
29201,2010,39249
29201,2011,39133
29201,2012,39150
29201,2013,39195
29201,2014,38859
29201,2015,38999
29201,2016,38761
29201,2017,38566
29201,2018,38458
29203,1990,7610
29203,1991,7624
29203,1992,7794
29203,1993,7863
29203,1994,8006
29203,1995,8072
29203,1996,8042
29203,1997,8209
29203,1998,8360
29203,1999,8335
29203,2000,8331
29203,2001,8303
29203,2002,8273
29203,2003,8213
29203,2004,8254
29203,2005,8300
29203,2006,8313
29203,2007,8402
29203,2008,8420
29203,2009,8446
29203,2010,8447
29203,2011,8415
29203,2012,8336
29203,2013,8292
29203,2014,8297
29203,2015,8277
29203,2016,8226
29203,2017,8239
29203,2018,8189
29205,1990,6922
29205,1991,6903
29205,1992,6903
29205,1993,6892
29205,1994,6915
29205,1995,6979
29205,1996,6946
29205,1997,6884
29205,1998,6865
29205,1999,6812
29205,2000,6790
29205,2001,6787
29205,2002,6724
29205,2003,6669
29205,2004,6661
29205,2005,6683
29205,2006,6533
29205,2007,6500
29205,2008,6421
29205,2009,6369
29205,2010,6366
29205,2011,6236
29205,2012,6217
29205,2013,6153
29205,2014,6093
29205,2015,6102
29205,2016,6045
29205,2017,6017
29205,2018,6050
29207,1990,28907
29207,1991,28855
29207,1992,29030
29207,1993,29169
29207,1994,29350
29207,1995,29517
29207,1996,29697
29207,1997,29673
29207,1998,29834
29207,1999,29721
29207,2000,29756
29207,2001,29772
29207,2002,29976
29207,2003,29908
29207,2004,30064
29207,2005,30240
29207,2006,30314
29207,2007,30253
29207,2008,30062
29207,2009,29821
29207,2010,30026
29207,2011,29847
29207,2012,29814
29207,2013,29797
29207,2014,29787
29207,2015,29733
29207,2016,29490
29207,2017,29346
29207,2018,29206
29209,1990,19197
29209,1991,19841
29209,1992,20916
29209,1993,22370
29209,1994,24225
29209,1995,25575
29209,1996,26453
29209,1997,26909
29209,1998,27372
29209,1999,28170
29209,2000,28600
29209,2001,28841
29209,2002,29347
29209,2003,30044
29209,2004,30542
29209,2005,30800
29209,2006,31546
29209,2007,31966
29209,2008,32119
29209,2009,32214
29209,2010,32238
29209,2011,32115
29209,2012,31892
29209,2013,31655
29209,2014,31441
29209,2015,31307
29209,2016,31481
29209,2017,31658
29209,2018,31749
29211,1990,6332
29211,1991,6325
29211,1992,6363
29211,1993,6426
29211,1994,6489
29211,1995,6666
29211,1996,6851
29211,1997,6971
29211,1998,7288
29211,1999,7192
29211,2000,7227
29211,2001,7237
29211,2002,7247
29211,2003,7042
29211,2004,6925
29211,2005,6840
29211,2006,6783
29211,2007,6706
29211,2008,6736
29211,2009,6689
29211,2010,6737
29211,2011,6662
29211,2012,6557
29211,2013,6496
29211,2014,6473
29211,2015,6363
29211,2016,6327
29211,2017,6199
29211,2018,6221
29213,1990,25773
29213,1991,26703
29213,1992,28207
29213,1993,30434
29213,1994,32291
29213,1995,33892
29213,1996,35269
29213,1997,36351
29213,1998,37197
29213,1999,38743
29213,2000,40059
29213,2001,40609
29213,2002,41554
29213,2003,42447
29213,2004,43381
29213,2005,44635
29213,2006,46200
29213,2007,48020
29213,2008,49711
29213,2009,50794
29213,2010,51910
29213,2011,52657
29213,2012,52909
29213,2013,53268
29213,2014,53826
29213,2015,54211
29213,2016,54584
29213,2017,55125
29213,2018,55852
29215,1990,21497
29215,1991,21827
29215,1992,21857
29215,1993,21965
29215,1994,22258
29215,1995,22511
29215,1996,22668
29215,1997,22706
29215,1998,22786
29215,1999,22940
29215,2000,23049
29215,2001,24174
29215,2002,24464
29215,2003,24388
29215,2004,24845
29215,2005,24961
29215,2006,25385
29215,2007,25490
29215,2008,25597
29215,2009,25790
29215,2010,26035
29215,2011,25917
29215,2012,25779
29215,2013,25674
29215,2014,25648
29215,2015,25652
29215,2016,25801
29215,2017,25685
29215,2018,25571
29217,1990,19050
29217,1991,19263
29217,1992,18992
29217,1993,19289
29217,1994,19543
29217,1995,19824
29217,1996,19856
29217,1997,20024
29217,1998,20322
29217,1999,20427
29217,2000,20428
29217,2001,20514
29217,2002,20454
29217,2003,20481
29217,2004,20620
29217,2005,20722
29217,2006,20715
29217,2007,20746
29217,2008,20891
29217,2009,21071
29217,2010,21157
29217,2011,21080
29217,2012,20927
29217,2013,20975
29217,2014,20980
29217,2015,20758
29217,2016,20652
29217,2017,20536
29217,2018,20528
29219,1990,19616
29219,1991,20051
29219,1992,20435
29219,1993,20884
29219,1994,21223
29219,1995,21849
29219,1996,22154
29219,1997,22765
29219,1998,23420
29219,1999,24071
29219,2000,24745
29219,2001,25426
29219,2002,26266
29219,2003,27169
29219,2004,27971
29219,2005,29095
29219,2006,30175
29219,2007,31152
29219,2008,31975
29219,2009,32320
29219,2010,32578
29219,2011,32571
29219,2012,32706
29219,2013,32950
29219,2014,33150
29219,2015,33490
29219,2016,33825
29219,2017,34365
29219,2018,34711
29221,1990,20472
29221,1991,20583
29221,1992,20735
29221,1993,21117
29221,1994,21400
29221,1995,21786
29221,1996,22120
29221,1997,22522
29221,1998,22834
29221,1999,23067
29221,2000,23395
29221,2001,23514
29221,2002,23796
29221,2003,23956
29221,2004,24174
29221,2005,24211
29221,2006,24619
29221,2007,24856
29221,2008,25113
29221,2009,25111
29221,2010,25195
29221,2011,25097
29221,2012,25082
29221,2013,25138
29221,2014,25071
29221,2015,24786
29221,2016,24849
29221,2017,25008
29221,2018,24943
29223,1990,11564
29223,1991,11889
29223,1992,12156
29223,1993,12377
29223,1994,12630
29223,1995,12720
29223,1996,12921
29223,1997,12996
29223,1998,13214
29223,1999,13194
29223,2000,13259
29223,2001,13368
29223,2002,13318
29223,2003,13435
29223,2004,13394
29223,2005,13514
29223,2006,13429
29223,2007,13356
29223,2008,13397
29223,2009,13486
29223,2010,13507
29223,2011,13412
29223,2012,13395
29223,2013,13462
29223,2014,13467
29223,2015,13420
29223,2016,13227
29223,2017,13305
29223,2018,13122
29225,1990,23794
29225,1991,24052
29225,1992,24510
29225,1993,25426
29225,1994,26248
29225,1995,27197
29225,1996,28078
29225,1997,28893
29225,1998,29634
29225,1999,30463
29225,2000,31219
29225,2001,31863
29225,2002,32299
29225,2003,32680
29225,2004,33394
29225,2005,34005
29225,2006,34692
29225,2007,35477
29225,2008,35938
29225,2009,35997
29225,2010,36263
29225,2011,36386
29225,2012,36389
29225,2013,36566
29225,2014,36983
29225,2015,37542
29225,2016,38091
29225,2017,38683
29225,2018,39109
29227,1990,2436
29227,1991,2458
29227,1992,2408
29227,1993,2421
29227,1994,2435
29227,1995,2414
29227,1996,2385
29227,1997,2421
29227,1998,2376
29227,1999,2385
29227,2000,2382
29227,2001,2324
29227,2002,2320
29227,2003,2291
29227,2004,2269
29227,2005,2231
29227,2006,2202
29227,2007,2217
29227,2008,2166
29227,2009,2199
29227,2010,2152
29227,2011,2118
29227,2012,2079
29227,2013,2079
29227,2014,2054
29227,2015,2042
29227,2016,2015
29227,2017,2049
29227,2018,2040
29229,1990,16772
29229,1991,16672
29229,1992,16651
29229,1993,16791
29229,1994,17013
29229,1995,17635
29229,1996,18013
29229,1997,17967
29229,1998,17910
29229,1999,18025
29229,2000,17926
29229,2001,17963
29229,2002,18147
29229,2003,18217
29229,2004,18226
29229,2005,18489
29229,2006,18554
29229,2007,18713
29229,2008,18904
29229,2009,18633
29229,2010,18851
29229,2011,18642
29229,2012,18628
29229,2013,18407
29229,2014,18271
29229,2015,18219
29229,2016,18260
29229,2017,18339
29229,2018,18378
29510,1990,395857
29510,1991,393896
29510,1992,389023
29510,1993,382415
29510,1994,376039
29510,1995,368822
29510,1996,362042
29510,1997,357120
29510,1998,352939
29510,1999,350156
29510,2000,347144
29510,2001,343243
29510,2002,338457
29510,2003,334893
29510,2004,330988
29510,2005,324945
29510,2006,320131
29510,2007,317959
29510,2008,317955
29510,2009,318842
29510,2010,319318
29510,2011,319294
29510,2012,319387
29510,2013,318459
29510,2014,317395
29510,2015,315878
29510,2016,312389
29510,2017,307866
29510,2018,302838
30001,1990,8429
30001,1991,8487
30001,1992,8696
30001,1993,8793
30001,1994,8951
30001,1995,9168
30001,1996,9394
30001,1997,9244
30001,1998,9133
30001,1999,9184
30001,2000,9204
30001,2001,9058
30001,2002,9018
30001,2003,8924
30001,2004,8908
30001,2005,8904
30001,2006,9012
30001,2007,9028
30001,2008,9166
30001,2009,9200
30001,2010,9255
30001,2011,9209
30001,2012,9358
30001,2013,9305
30001,2014,9337
30001,2015,9298
30001,2016,9471
30001,2017,9453
30001,2018,9404
30003,1990,11313
30003,1991,11400
30003,1992,11622
30003,1993,11773
30003,1994,12074
30003,1995,12215
30003,1996,12418
30003,1997,12669
30003,1998,12673
30003,1999,12653
30003,2000,12669
30003,2001,12783
30003,2002,12713
30003,2003,12652
30003,2004,12731
30003,2005,12634
30003,2006,12540
30003,2007,12549
30003,2008,12564
30003,2009,12747
30003,2010,12915
30003,2011,13060
30003,2012,13000
30003,2013,13119
30003,2014,13343
30003,2015,13309
30003,2016,13448
30003,2017,13444
30003,2018,13338
30005,1990,6685
30005,1991,6773
30005,1992,6819
30005,1993,6950
30005,1994,7054
30005,1995,7051
30005,1996,7103
30005,1997,7159
30005,1998,7101
30005,1999,7087
30005,2000,6968
30005,2001,6748
30005,2002,6769
30005,2003,6699
30005,2004,6571
30005,2005,6592
30005,2006,6536
30005,2007,6472
30005,2008,6401
30005,2009,6445
30005,2010,6503
30005,2011,6574
30005,2012,6680
30005,2013,6635
30005,2014,6705
30005,2015,6674
30005,2016,6707
30005,2017,6744
30005,2018,6807
30007,1990,3328
30007,1991,3381
30007,1992,3574
30007,1993,3638
30007,1994,3747
30007,1995,3976
30007,1996,4128
30007,1997,4240
30007,1998,4296
30007,1999,4364
30007,2000,4378
30007,2001,4438
30007,2002,4478
30007,2003,4562
30007,2004,4711
30007,2005,4775
30007,2006,4958
30007,2007,5089
30007,2008,5261
30007,2009,5496
30007,2010,5632
30007,2011,5724
30007,2012,5758
30007,2013,5675
30007,2014,5652
30007,2015,5713
30007,2016,5785
30007,2017,5933
30007,2018,6085
30009,1990,8077
30009,1991,8001
30009,1992,8295
30009,1993,8586
30009,1994,8896
30009,1995,8953
30009,1996,9183
30009,1997,9400
30009,1998,9364
30009,1999,9495
30009,2000,9561
30009,2001,9665
30009,2002,9714
30009,2003,9747
30009,2004,9796
30009,2005,9921
30009,2006,9916
30009,2007,9973
30009,2008,9965
30009,2009,10033
30009,2010,10063
30009,2011,10088
30009,2012,10141
30009,2013,10336
30009,2014,10438
30009,2015,10403
30009,2016,10485
30009,2017,10691
30009,2018,10714
30011,1990,1489
30011,1991,1436
30011,1992,1482
30011,1993,1482
30011,1994,1505
30011,1995,1441
30011,1996,1444
30011,1997,1455
30011,1998,1450
30011,1999,1391
30011,2000,1335
30011,2001,1337
30011,2002,1319
30011,2003,1290
30011,2004,1284
30011,2005,1258
30011,2006,1227
30011,2007,1216
30011,2008,1172
30011,2009,1180
30011,2010,1160
30011,2011,1136
30011,2012,1157
30011,2013,1152
30011,2014,1150
30011,2015,1147
30011,2016,1175
30011,2017,1223
30011,2018,1238
30013,1990,77788
30013,1991,78651
30013,1992,79727
30013,1993,81028
30013,1994,82134
30013,1995,82201
30013,1996,82429
30013,1997,80861
30013,1998,80709
30013,1999,80596
30013,2000,80318
30013,2001,80055
30013,2002,79848
30013,2003,79633
30013,2004,80198
30013,2005,80041
30013,2006,79984
30013,2007,80099
30013,2008,80529
30013,2009,80680
30013,2010,81501
30013,2011,81694
30013,2012,81611
30013,2013,82189
30013,2014,82058
30013,2015,81887
30013,2016,81536
30013,2017,81604
30013,2018,81643
30015,1990,5468
30015,1991,5530
30015,1992,5665
30015,1993,5613
30015,1994,5760
30015,1995,5848
30015,1996,5922
30015,1997,5860
30015,1998,5894
30015,1999,5846
30015,2000,6062
30015,2001,5899
30015,2002,5811
30015,2003,5775
30015,2004,5729
30015,2005,5708
30015,2006,5709
30015,2007,5746
30015,2008,5774
30015,2009,5793
30015,2010,5810
30015,2011,5811
30015,2012,5931
30015,2013,5851
30015,2014,5897
30015,2015,5772
30015,2016,5778
30015,2017,5752
30015,2018,5745
30017,1990,11684
30017,1991,11626
30017,1992,11785
30017,1993,11983
30017,1994,12060
30017,1995,12085
30017,1996,12114
30017,1997,12042
30017,1998,11965
30017,1999,11782
30017,2000,11678
30017,2001,11484
30017,2002,11510
30017,2003,11438
30017,2004,11510
30017,2005,11423
30017,2006,11395
30017,2007,11480
30017,2008,11515
30017,2009,11646
30017,2010,11693
30017,2011,11758
30017,2012,11797
30017,2013,11872
30017,2014,12007
30017,2015,12075
30017,2016,11832
30017,2017,11725
30017,2018,11586
30019,1990,2246
30019,1991,2151
30019,1992,2152
30019,1993,2149
30019,1994,2162
30019,1995,2168
30019,1996,2149
30019,1997,2098
30019,1998,2053
30019,1999,2041
30019,2000,2005
30019,2001,1999
30019,2002,1912
30019,2003,1881
30019,2004,1804
30019,2005,1782
30019,2006,1748
30019,2007,1702
30019,2008,1704
30019,2009,1732
30019,2010,1749
30019,2011,1761
30019,2012,1775
30019,2013,1778
30019,2014,1798
30019,2015,1751
30019,2016,1735
30019,2017,1739
30019,2018,1747
30021,1990,9410
30021,1991,9334
30021,1992,9135
30021,1993,9131
30021,1994,9142
30021,1995,9249
30021,1996,9324
30021,1997,9281
30021,1998,9140
30021,1999,9071
30021,2000,9050
30021,2001,8963
30021,2002,8801
30021,2003,8812
30021,2004,8764
30021,2005,8800
30021,2006,8853
30021,2007,8944
30021,2008,8925
30021,2009,9008
30021,2010,8950
30021,2011,9025
30021,2012,9232
30021,2013,9382
30021,2014,9506
30021,2015,9572
30021,2016,9254
30021,2017,8945
30021,2018,8680
30023,1990,10335
30023,1991,10164
30023,1992,10049
30023,1993,10076
30023,1994,10102
30023,1995,10070
30023,1996,9899
30023,1997,9834
30023,1998,9779
30023,1999,9529
30023,2000,9409
30023,2001,9303
30023,2002,9238
30023,2003,9189
30023,2004,9274
30023,2005,9274
30023,2006,9180
30023,2007,9264
30023,2008,9351
30023,2009,9260
30023,2010,9289
30023,2011,9278
30023,2012,9212
30023,2013,9255
30023,2014,9115
30023,2015,9104
30023,2016,9058
30023,2017,9093
30023,2018,9131
30025,1990,3070
30025,1991,3088
30025,1992,2995
30025,1993,2970
30025,1994,3040
30025,1995,2983
30025,1996,2992
30025,1997,3020
30025,1998,2987
30025,1999,2918
30025,2000,2816
30025,2001,2741
30025,2002,2725
30025,2003,2769
30025,2004,2773
30025,2005,2712
30025,2006,2722
30025,2007,2768
30025,2008,2807
30025,2009,2882
30025,2010,2889
30025,2011,2930
30025,2012,3026
30025,2013,3047
30025,2014,3110
30025,2015,3171
30025,2016,3086
30025,2017,3008
30025,2018,2920
30027,1990,12080
30027,1991,12307
30027,1992,12395
30027,1993,12369
30027,1994,12519
30027,1995,12562
30027,1996,12528
30027,1997,12335
30027,1998,12125
30027,1999,11979
30027,2000,11902
30027,2001,11736
30027,2002,11666
30027,2003,11565
30027,2004,11546
30027,2005,11444
30027,2006,11501
30027,2007,11463
30027,2008,11448
30027,2009,11571
30027,2010,11588
30027,2011,11463
30027,2012,11393
30027,2013,11465
30027,2014,11329
30027,2015,11306
30027,2016,11333
30027,2017,11283
30027,2018,11113
30029,1990,59545
30029,1991,60899
30029,1992,62949
30029,1993,65410
30029,1994,67593
30029,1995,69876
